,Temporada,rodada,game_id,data,partida,team_id,clube,possession,Posse adversário (%),place,Defesa,Transição defensiva,Transição ofensiva,Ataque,Criação de chances,Resultado,PPDA,Intensidade defensiva,Duelos defensivos vencidos (%),Altura defensiva (m),Velocidade do passe adversário,Entradas do adversário no último terço (%),Entradas do adversário na área (%),xT adversário,Perdas de posse na linha baixa,Altura da perda de posse (m),Recuperações de posse em 5s (%),Tempo médio ação defensiva (s),avg_recovery_time_z,Entradas do adversário no último terço em 10s da recuperação da posse,Entradas do adversário na área em 10s da recuperação da posse,xG do adversário em 10s da recuperação da posse,Recuperações de posse,Altura da recuperação de posse (m),Posse mantida em 5s,Posse mantida em 5s (%),Entradas no último terço em 10s,Entradas na área em 10s,xG em 10s da recuperação da posse,xT em 10s da recuperação da posse,Field tilt (%),Bola longa (%),Velocidade do passe,Entradas no último terço (%),Entradas na área (%),xT (Ameaça esperada),Toques na área,"Finalizações (pEntrada na área, %)",Finalizações (exceto pênaltis),Grandes oportunidades,xG (exceto pênaltis),Gols (exceto pênaltis),xG (pFinalização),Bola em jogo (minutos),XPts (pontos esperados),Probabilidade de vitória (%),xG (Total),Diferença de gols,Gols sofridos,Gols marcados
10,2024,38,1807194,2024-12-08,Gremio 0 x 3 Corinthians,1237,Corinthians,58.55,41.45,Fora,-0.07737009047786801,-0.5627173203806726,0.6131224749753466,0.287094583703037,0.3920157702416928,0.28885087365081613,1.3387266908343713,0.2823546315027167,1.0273029647900096,-0.37472635782251057,-0.5724453360222281,0.21616706176037978,-2.6620683323733845,0.1257279535077017,0.1360808968217886,-0.3974298443544421,0.13372814626261648,-0.31791729766597215,-0.09527139369839721,-0.2877924377736596,-1.3502778375284248,-1.8554128684266145,0.5867020549292756,-0.17566008072146905,1.493590812168521,1.491764183424867,0.26047942652912565,0.06006683149561781,0.3799975360120749,0.80803903596476,0.5271129513248437,-1.1749704524265283,-1.3274191163242888,0.17445527395979338,2.5891108767481765,0.9342779689362256,0.5456004078894436,-0.38751107674150337,0.6674269116857519,0.8236778676654962,0.5739560805651442,0.48981958369193257,0.031140616935583978,0.5361037207982604,-0.6489790889451953,-0.6067402302733333,0.573956080565145,1.6179167488184494,1.3102694159724113,1.1454311330233784
11,2024,38,1807197,2024-12-08,Flamengo 2 x 2 Vitoria,1238,Vitoria,37.7,62.3,Fora,-0.39121532653686375,-0.33845081830549867,-0.497974243753636,-0.1468186264187596,0.048430045155586965,0.12741445608616747,0.7544873874320104,0.048642963901043806,0.28982275621798037,-1.3334494135513424,1.5479697590936436,-1.4893942787947376,-0.8584745485659406,-2.0893272380275674,-0.5764733511873875,-2.0134492955577117,-0.40587809318997375,0.9188318939869442,-0.23956713423386744,-0.15273995249297917,-0.5770832158245385,0.4376362861271564,0.08572084623417962,-0.7115735705491453,-0.5141417431221574,-0.8736171176749647,-0.5281593590823156,-0.17375558786122702,-0.6139805143060449,-0.6542869036674129,-1.7720441169961727,2.5253310409461993,0.09686632713676802,-0.9767473839830577,0.7016932660414461,-1.4560108916577406,-0.6158367002114715,-0.40137957513487665,-0.01284587488846763,-0.3846783988712074,0.3463587903666468,1.1150852331559873,0.29230684167249815,-0.10745882248698026,0.909872020542368,0.9965715235896407,0.3463587903666468,0.08729048150941594,-0.6075912761795921,0.8560952183030245
12,2024,38,1807197,2024-12-08,Flamengo 2 x 2 Vitoria,1239,Flamengo,62.3,37.7,Casa,0.1737905369203417,0.7397013739722702,-0.17716477275324705,0.318549388969787,0.9155599880847085,0.2693125712481065,-0.8867776016485734,-1.8422477285330152,1.475817967882741,1.3349668367069707,-0.6945449674983101,0.9984160759882984,-0.5546531523741025,1.5593468648387248,1.8786049396993505,1.7141500771683376,-0.7040073818520262,0.6312273491465037,0.7275609702356945,0.5155820864373832,0.8826246185261684,0.25972792868017414,-1.6857702088496749,1.1191638313258259,-0.530036138475611,1.1569344540688196,-0.018597701094277417,-0.3257551738787419,-0.25745625846522296,-0.8758009866570935,1.5394484621412339,-1.2358277385671885,-1.5457354022039425,1.3375389196939442,0.32176100232630434,1.4941110904283705,1.548591041789908,1.326554715594679,1.609791820412027,0.45617155276182336,1.0464189276199936,0.5163977794943222,-0.0950059210797923,1.3606497301321085,-0.42936237816983003,-0.34796921283276616,1.0464189276199936,-0.34568317191600745,-0.9814954576223637,0.3220783132004154
13,2024,38,1807186,2024-12-08,Atletico MG 1 x 0 Athletico Paranaense,1243,Athletico Paranaense,38.21,61.79,Fora,-0.1339352652267373,-6.427634864615759e-05,-0.3329227851290719,-0.407484883945391,-1.164730158324269,-0.31587672414762114,0.5154694636202984,-1.1651957702620725,1.439017563583396,-1.0527067489886903,0.693863869830739,-1.1444303319035556,-0.2580227623892531,-0.0994774053047602,0.9067883137497735,0.7471713272583989,-0.5162375042135949,-1.8600770047948632,-0.7505610760824878,0.5513352424488496,-0.2673805638509142,0.4379502549618273,-1.7547976432331742,-0.209582364005252,-0.45404184757876087,1.9361159731393804,-1.1497713459906298,0.6834103742482223,-0.6283690854199798,-1.0863463421923814,-0.7154526144872162,-0.06058925093728886,0.38481433639510415,-0.5508079357740668,-0.08746557727689064,-1.4154082615919874,-0.5278653950475873,-1.768410231004248,-1.3053418903732275,-1.0985216301771954,-1.270411298131562,-1.0571882797418486,-1.125372383794213,-0.835220996051761,0.5943976918519531,0.3570891202111691,-1.270411298131562,-0.5499266813300749,0.2404492583153693,-1.1017652526682946
14,2024,38,1807194,2024-12-08,Gremio 0 x 3 Corinthians,1244,Gremio,41.45,58.55,Casa,-0.6228326691332285,-0.09334061210361548,0.4033706958686028,0.5278426757258955,0.08827890874609941,-0.5088313230335323,-2.3589183806715934,-0.4426695639144913,-0.20661286103978746,0.49025505895748767,0.52843276127967,0.17659362875001938,-2.3798616417407175,-0.7898803546864165,0.06757694106992053,-0.023021886622635063,-0.14981540406013624,-0.33923689538490487,-0.7958857301604069,-0.2022834661827228,-0.2830096154310732,0.27640604188624335,-0.1629386872577972,0.8577354839715043,0.027934486647941712,0.20630305087465942,0.3331810220010342,1.217725131095966,0.2836386098055571,0.46338646980995657,-0.34485450670720713,1.084419411227319,0.47623941754077065,-0.025125935525020647,2.224271606377631,-0.24789393855811986,1.1527654985198303,0.9787795522133678,1.594740213022787,-0.4890096469218258,-0.4641324017945192,-1.096947022522922,-1.058243831294022,-0.7212586848538378,0.7152258758288832,0.704403213762171,-0.4641324017945192,-1.8777639845359466,-1.7253243712550144,-1.142183089632563
15,2024,38,1807201,2024-12-08,Fortaleza 3 x 0 Internacional,2065,Fortaleza,35.15,64.85,Casa,-0.04712531900912835,-0.21857999024440053,0.14120088790460866,0.11871247300067911,0.2509687522371912,0.28724490700257077,-0.36814748791839846,0.3442074545058943,-2.2132423155213616,0.313277865509512,0.8143043893400034,-0.7085758672125898,1.0048306528165392,0.4363427564073744,-0.012451938769933116,-0.32980821395529686,-1.1370274627624248,0.06669217560040913,0.11917983120395266,-0.2042648719947572,0.5750740913183334,-0.4882737111471339,0.7792024153559838,0.25240213351172847,0.4878556234638589,-0.2866145509756357,0.8774794840378327,-0.017598107953143757,-0.6675500947705008,-0.2955697994332547,0.2866675541481164,1.533667373719519,1.1868238040663188,-0.25350447669181,-0.6523139809497628,-1.389065436288307,-0.5070158645077499,-0.8078079161210443,-0.47893231880059906,0.8326559063943961,0.19586617196574999,1.6646297986075507,0.857385488122035,-1.208830488578747,-0.23102474830258635,-0.2528364689355531,0.19586617196574999,1.6435628072266364,0.9941037221861874,1.645969324460467
16,2024,38,1807200,2024-12-08,Red Bull Bragantino 5 x 1 Criciuma,2066,Criciuma,41.2,58.8,Fora,-0.44083902406702075,0.3242849472126812,-1.0510324870682446,0.43742214535045143,-0.749258346503576,-0.16103581493556104,0.6561340622204258,-2.1991392806203756,-1.3758257940270775,-0.3072479307971592,0.004753448853473629,0.857380649174379,-0.8804318010089651,-0.2823355463308665,1.6163534123046819,0.553135292973107,-0.41164433107368303,-1.8470042812942693,-2.120776833885578,1.3237934152641235,0.38978100459584347,0.645580117718965,-0.9873739811776978,-0.5833148735189726,-1.0880466920141159,-0.47251604863295654,-1.9965812492139041,-1.4837151540330136,-0.6759170528454675,-1.120794845109828,1.2095083985575747,0.3775906581247553,0.009227085308076727,-0.610690421877277,2.3532947310369114,-0.7143975790473325,-0.13594588416888476,-1.6510472864294825,-1.3426754408400652,-0.6111415350830072,-1.1191618236764291,-0.15803488531025345,-0.2268015700169102,-1.4701356507578316,2.1544218184005093,2.35271671428166,-1.1191618236764291,-2.3698803386927896,-2.6943366849414545,-0.15803488531025345
17,2024,38,1807200,2024-12-08,Red Bull Bragantino 5 x 1 Criciuma,5438,Red Bull Bragantino,58.8,41.2,Casa,0.05987067594188214,0.48112246368922695,0.0920382811955292,0.14950187823989858,2.735235444416958,0.7732364863035968,0.7286586819509668,-1.6557833875595447,1.011703710973243,-0.13607158799642446,-0.3658133304640132,0.9584966105380028,-1.2924770489721387,1.2302517590649655,1.4735290626313684,-0.2647555863217705,0.18671175418171007,-1.6170174562671942,-1.6418522192882505,1.9978980551207968,0.9974149030430577,0.59407651343662,-1.6252486706528577,0.5087469606541549,-0.7978762105144923,1.2945544227677954,-1.5305428358510706,-0.21535276082326618,1.6391570305150396,1.4628683134689309,-0.6536512927492282,-0.43042172542334267,-1.1140068581870726,-0.01708641285106938,1.0588027826831452,2.053374775966959,0.23126762780625615,2.4079812797553344,1.2621145419494144,4.01350533925459,4.253129148415464,3.816258611157535,3.162391562580114,-0.09474424073037041,-2.3427015769948687,-1.9366792001837485,4.253129148415464,3.1253335901025663,0.2816628947659826,3.7327025406699534
18,2024,38,1807196,2024-12-08,Bahia 2 x 0 Atletico GO,6368,Atletico GO,55.02,44.98,Fora,-0.4669928357623225,-0.27803673821287717,-0.9766738038006046,-0.6114430893897778,-0.3607158275710029,-0.05183414836436408,0.6665122527442122,-1.6465387703462044,-0.2274393206894393,-0.35168177931352396,-0.12132873452627935,1.4507554106987017,-2.900178671555393,-0.6060430731106538,0.5164193984027178,-0.7489202623301899,0.334475332461762,-0.7456322055537988,0.0645233700092056,-0.4800793585191832,-0.47056197405716016,-0.3519580978942876,-1.0433449631163532,-0.9667921062298676,-1.2061327015687138,-0.7056244407677964,-0.8355147315826942,-1.019978272883586,-0.5988301074816395,-1.437173106774187,-0.5154043096357366,-0.3119011057052517,-0.802704349222934,-0.6417957070782928,-1.4143202256452603,0.017467160948808944,-0.8429691895204403,0.31711438546155535,-0.24812673580282138,-0.05136654969375135,-0.42903886020258253,-0.8975103686746204,-0.3731134745643599,0.5644267680707068,1.3099670371694023,1.4006830453408663,-0.4290388602025825,-0.9798040587804068,-0.4784513169075851,-0.9869275424396536
19,2024,38,1807202,2024-12-08,Cuiaba 1 x 2 Vasco da Gama,8938,Cuiaba,32.84,67.16,Casa,-0.22996139176118985,-0.0669566721486244,-0.13235718753495138,-0.2725593324206699,1.0093277230388977,-0.2657009139449754,-1.3561200417118047,-1.1237490259737457,0.6514746069446182,-0.3309036865102001,1.4710647819673948,-0.1325746703898455,-0.394732336773321,-0.6241507616426147,-0.30367832874277717,-0.8850051733825389,-0.6555618846131411,-0.1270509150113824,-1.049952725552068,0.45480447777416644,0.5917818094629309,0.4560133094723714,-0.0601664892281982,-0.923474384010538,-0.6100311932403772,-0.7622045443082315,-0.512315700263976,1.1867816581938533,0.18446399411695888,0.4380891584608981,-0.2761413616469369,-0.41757841752315183,0.3972337010407581,-0.7926981898590632,-0.020831620112133065,-0.5253401064234925,-0.4025206516908038,1.311686465882349,0.20408780804513163,2.20352847059126,2.3019988163657885,0.3318318241979841,1.114681327880574,-1.4205506334840043,-1.5500627729484981,-1.326356099579858,2.3019988163657885,-0.23570226039551584,-0.5625650191302901,0.2220577958421638
20,2024,37,1807214,2024-12-05,Internacional 0 x 1 Botafogo RJ,1219,Internacional,60.41,39.59,Casa,0.6490333996362395,0.882369287810356,-0.01941326673522987,0.42502103942179875,-0.3936758055490182,-0.2916584318777241,1.1754089356891946,-0.6796347944206355,-0.3514203062968459,0.9207684812027193,0.06017861957162353,1.1086512554043115,1.9482391389038318,1.0100758670357168,0.5775139694287302,1.6057272349874667,-0.30991797006609606,1.448853833775698,1.6584874597503052,1.3891896137407647,1.0648452689852503,0.40037306382067744,-0.18166061078314838,-0.06877712680111256,0.34378220368382306,0.6790549263349286,0.2710413022041045,-0.46760976479141214,-0.5523322994956441,-0.17880476423337793,1.1438541284475983,0.3628187181858257,-0.22848301398911933,1.1417487540581184,-0.21415611152021022,0.3443437613485799,2.1212606989726224,-1.1381227100447964,-0.06898420626158963,-0.7622740274795349,-0.6902936680844437,-1.436842416214199,-0.7804743097311864,0.9919459750254719,-0.845025068934824,-1.1908341633197237,-0.6902936680844437,-1.0825347655225088,-0.03246137365805974,-1.3199500146737049
21,2024,37,1807214,2024-12-05,Internacional 0 x 1 Botafogo RJ,1227,Botafogo RJ,39.59,60.41,Fora,-0.7706227527378483,-1.2175255783858252,-0.9714337377145457,-0.8654312978915012,-1.5960949171407826,-0.08920335602501028,-0.365891416602508,-0.3238707616863966,-1.07091019862078,-1.4893761986546312,0.6507246509340509,-1.6001563595001436,-0.4215104511296082,-1.5439912866427703,-2.155558170722609,-2.119586451368191,-1.6823475913722645,-0.09077500270046046,-0.7746312870628302,-1.0492496409371965,-1.6701524006877282,0.24499020908767183,-0.15150820261363424,-0.5805947260992445,-1.310691558144883,-1.76772317752709,-1.582222536380915,-0.8441176168850408,-0.653325836906633,-0.8812862471589259,-1.7138097763825872,0.574727170575376,1.1955137663554891,-1.58438794630375,-2.079149688650968,-1.5854813129425671,-1.90284768963307,-2.606512240816021,-2.119176512447486,-1.6289970180808195,-1.7596537942871249,-0.4142242984627981,-0.7412528662581596,-1.117354418646678,1.5462871016338426,1.405972114524909,-1.7596537942871249,0.18685877318798402,0.8560952183030245,-0.4522156316461347
22,2024,37,1807215,2024-12-05,Cruzeiro 1 x 2 Palmeiras,1230,Cruzeiro,42.79,57.21,Casa,-0.6014995883471856,-0.6191567112921043,0.37889336603796264,-0.48605612884799326,-0.3050634397533231,-0.1882621044919236,0.5140246835803877,0.5500190982169268,0.6985534936404499,-2.0932011641196198,0.31179218680151805,-2.008573916329337,-0.12885893658549802,-2.6557521519823126,-0.4079705649495021,-0.55042900006298,-0.3781868141320011,0.25380588797099674,0.21286249989942324,-1.081004555996563,-1.7917778059830307,-0.3785341258916494,-0.6803522312102165,-0.8085752651883604,-0.2881840111519597,0.5526334921731072,-0.5302539090293849,1.3448775602908665,1.7896114022548542,1.6513898901647943,-1.8192971448588628,-0.46842222579031906,0.9261472631510164,-0.5724289005697999,-1.0386481132760312,0.056312348256037065,-0.3401472778615496,0.9663784471331949,-0.763630058482676,-0.4227643431132484,-0.8680432647767584,-0.0501254707117085,-0.6571121104605158,-1.1449800233316372,2.0458217947304105,2.2338231438250533,-0.8680432647767584,-0.6694555487165051,-0.948683298050514,-0.14501047335684958
23,2024,37,1807187,2024-12-05,Fluminense 1 x 0 Cuiaba,1232,Fluminense,57.83,42.17,Casa,0.7451597522662486,0.6850163969019994,0.1700266260504405,1.1298621607635537,0.6228287710148189,0.3355072078336516,-2.7570266706442297,-0.08556011310805714,-0.46179109245461974,2.2130346815672235,1.0745981158068707,1.8072881448356186,2.3307026720787327,1.8400322800484499,1.8597217973645679,2.130601520666598,-0.8261110099539088,-0.9523139461473117,0.2718779493394041,1.4650496739108823,0.6131685865442864,0.5049981559288832,0.3733222720965462,0.9989479119260792,0.21920838787759536,-0.14032917536241987,0.904775761867302,-0.2810913475705226,-0.5599860629103014,-0.1546347395207555,2.6643222513107783,-0.4698686312436116,-0.4059200853338457,2.1815518502542592,0.7830159378590341,2.026071641734708,2.0324129272603755,0.07902512035578389,2.4139546026310374,-0.32787374774098055,0.5373150180134774,0.27472112789737807,-0.64975365131334,0.8251716965487295,-1.935569117285123,-1.8971257948548113,0.5373150180134778,0.948683298050514,1.1280606444524395,0.243708718337977
